id,name,cls,d,fireMode,closeRange,mult,healthDamage,prodArmorDamage,refArmorDamage,prodBreak,refBreak,prodBtk,refBtk,rpm,triggerTtk
"usg90","USG-90","SMG",1,"auto","remove",0.84,20.67,14.901599999999998,14.901599999999998,6,6,11,11,899.999,668.1449074082304
"usg90","USG-90","SMG",5,"auto","remove",0.84,20.67,14.901599999999998,14.901599999999998,6,6,11,11,899.999,674.1069074082304
"usg90","USG-90","SMG",9,"auto","remove",0.84,20.67,14.901599999999998,14.901599999999998,6,6,11,11,899.999,680.1530074082305
"usg90","USG-90","SMG",10,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,899.999,748.3445481490535
"usg90","USG-90","SMG",11,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,899.999,749.874699500922
"usg90","USG-90","SMG",20,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,899.999,763.8896396173284
"usg90","USG-90","SMG",21,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,899.999,765.4742481490534
"usg90","USG-90","SMG",25,"auto","remove",0.84,15.07,14.901599999999998,14.901599999999998,6,6,13,13,899.999,838.5353450394558
"usg90","USG-90","SMG",30,"auto","remove",0.84,15.07,14.901599999999998,14.901599999999998,6,6,13,13,899.999,846.655170539984
"usg90","USG-90","SMG",31,"auto","remove",0.84,15.07,14.901599999999998,14.901599999999998,6,6,13,13,899.999,848.2962570054859
"usg90","USG-90","SMG",35,"auto","remove",0.84,15.07,12.6588,12.6588,7,7,14,14,899.999,921.5850843605821
"usg90","USG-90","SMG",36,"auto","remove",0.84,15.07,12.6588,12.6588,7,7,14,14,899.999,923.2551296306996
"usg90","USG-90","SMG",37,"auto","remove",0.84,14.62,12.6588,12.6588,7,7,14,14,899.999,924.9310296306996
"usg90","USG-90","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,899.999,947.2602198592533
"usg90","USG-90","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,899.999,965.1413169281051
"usg90","USG-90","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,899.999,991.2499296306996
"usg90","USG-90","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,899.999,993.1642296306995
"usg90","USG-90","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,899.999,1061.7519703715225
"usg90","USG-90","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,899.999,1075.3890703715226
"usg90","USG-90","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,899.999,1079.3471703715227
"usg90","USG-90","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,899.999,1176.5993111123455
"usg90","USG-90","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,899.999,1219.9596111123456
"usg90","USG-90","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,899.999,1290.9656111123456
"usg90","USG-90","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,899.999,1427.2041111123456
"usg90","USG-90","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,899.999,1589.4976111123456
"usg90","USG-90","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,899.999,1782.8292111123455
"kv9","KV9","SMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,1079.999,446.6611215503229
"kv9","KV9","SMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,1079.999,455.6041559674592
"kv9","KV9","SMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,1079.999,464.6732559674592
"kv9","KV9","SMG",10,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,1079.999,522.5160629633916
"kv9","KV9","SMG",11,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,1079.999,524.8112629633916
"kv9","KV9","SMG",20,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,1079.999,545.8336629633916
"kv9","KV9","SMG",21,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,1079.999,548.2106629633917
"kv9","KV9","SMG",25,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,1079.999,613.357754183693
"kv9","KV9","SMG",30,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,1079.999,625.5374699593241
"kv9","KV9","SMG",31,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,1079.999,627.9991221327382
"kv9","KV9","SMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,1079.999,693.48785905008
"kv9","KV9","SMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,1079.999,695.9929464135528
"kv9","KV9","SMG",37,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,1079.999,754.0623839511887
"kv9","KV9","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,1079.999,843.1117762899519
"kv9","KV9","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,1079.999,869.9333909471212
"kv9","KV9","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,1079.999,909.0963453264185
"kv9","KV9","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,1079.999,911.9677909471212
"kv9","KV9","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,1079.999,970.4049572900371
"kv9","KV9","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,1079.999,990.8605895048529
"kv9","KV9","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,1079.999,996.7976979430537
"kv9","KV9","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,1079.999,1098.231404938986
"kv9","KV9","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,1079.999,1163.2718771378695
"kv9","KV9","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,1079.999,1269.780904938986
"kv9","KV9","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,1079.999,1474.138604938986
"kv9","KV9","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,1079.999,1717.578904938986
"kv9","KV9","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,1079.999,2007.576304938986
"scw10","SCW-10","SMG",1,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,799.999,452.01616017364955
"scw10","SCW-10","SMG",5,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,799.999,460.1494625007031
"scw10","SCW-10","SMG",9,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,799.999,468.3974441308531
"scw10","SCW-10","SMG",10,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,799.999,545.4776374520984
"scw10","SCW-10","SMG",11,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,799.999,547.5650301272124
"scw10","SCW-10","SMG",20,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,799.999,566.6839562508203
"scw10","SCW-10","SMG",21,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,799.999,568.8457477552133
"scw10","SCW-10","SMG",25,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,799.999,652.5688500009375
"scw10","SCW-10","SMG",30,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,799.999,663.6458263767381
"scw10","SCW-10","SMG",31,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,799.999,665.8845500009375
"scw10","SCW-10","SMG",35,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,799.999,749.9184178091236
"scw10","SCW-10","SMG",36,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,799.999,752.1966437510546
"scw10","SCW-10","SMG",37,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,799.999,829.4830366462048
"scw10","SCW-10","SMG",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,799.999,934.9442312512891
"scw10","SCW-10","SMG",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,799.999,959.337331251289
"scw10","SCW-10","SMG",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,799.999,994.9543312512891
"scw10","SCW-10","SMG",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,799.999,997.5658304283463
"scw10","SCW-10","SMG",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,799.999,1075.1865250014062
"scw10","SCW-10","SMG",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,799.999,1093.7900250014063
"scw10","SCW-10","SMG",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,799.999,1099.1896132754937
"scw10","SCW-10","SMG",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,799.999,1215.9138187515234
"scw10","SCW-10","SMG",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,799.999,1275.0653187515234
"scw10","SCW-10","SMG",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,799.999,1371.9307090528118
"scw10","SCW-10","SMG",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,799.999,1557.7852187515234
"scw10","SCW-10","SMG",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,799.999,1779.1836187515235
"scw10","SCW-10","SMG",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,799.999,2042.9237187515232
"sl9","SL9","SMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,674.999,712.7624646106142
"sl9","SL9","SMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,674.999,719.4218646106142
"sl9","SL9","SMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,674.999,726.1751646106142
"sl9","SL9","SMG",10,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,674.999,816.7673460716778
"sl9","SL9","SMG",11,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,674.999,818.4764633031962
"sl9","SL9","SMG",20,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,674.999,834.130685186941
"sl9","SL9","SMG",21,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,674.999,835.900685186941
"sl9","SL9","SMG",25,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,674.999,931.9319870967353
"sl9","SL9","SMG",30,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,674.999,941.0015780182479
"sl9","SL9","SMG",31,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,674.999,942.8346057632677
"sl9","SL9","SMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,674.999,1039.120304275114
"sl9","SL9","SMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,674.999,1040.9857070564808
"sl9","SL9","SMG",37,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,674.999,1131.7466469159215
"sl9","SL9","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,674.999,1245.576667492248
"sl9","SL9","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,674.999,1265.549267492248
"sl9","SL9","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,674.999,1294.711767492248
"sl9","SL9","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,674.999,1296.8500272797232
"sl9","SL9","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,674.999,1387.884771799772
"sl9","SL9","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,674.999,1403.1169723946593
"sl9","SL9","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,674.999,1407.5379880685748
"sl9","SL9","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,674.999,1530.5899796702051
"sl9","SL9","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,674.999,1579.0220846480242
"sl9","SL9","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,674.999,1658.3335898306354
"sl9","SL9","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,674.999,1810.5077086449016
"sl9","SL9","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,674.999,1991.7845086449017
"sl9","SL9","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,674.999,2207.729808644902
"cz3a1","CZ3A1","SMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,981.818,491.2740794238851
"cz3a1","CZ3A1","SMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,981.818,500.8984794238851
"cz3a1","CZ3A1","SMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,981.818,510.6585794238851
"cz3a1","CZ3A1","SMG",10,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,981.818,574.2311962733831
"cz3a1","CZ3A1","SMG",11,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,981.818,576.7012776056013
"cz3a1","CZ3A1","SMG",20,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,981.818,599.325395222086
"cz3a1","CZ3A1","SMG",21,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,981.818,601.8834601320692
"cz3a1","CZ3A1","SMG",25,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,981.818,673.3168242798564
"cz3a1","CZ3A1","SMG",30,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,981.818,686.4245242798564
"cz3a1","CZ3A1","SMG",31,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,981.818,689.0737242798564
"cz3a1","CZ3A1","SMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,981.818,760.8748093432237
"cz3a1","CZ3A1","SMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,981.818,763.570746707842
"cz3a1","CZ3A1","SMG",37,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,981.818,827.3872691358276
"cz3a1","CZ3A1","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,981.818,924.5440586470501
"cz3a1","CZ3A1","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,981.818,953.4092582010535
"cz3a1","CZ3A1","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,981.818,995.5559915638132
"cz3a1","CZ3A1","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,981.818,998.6462705899976
"cz3a1","CZ3A1","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,981.818,1062.8584750033147
"cz3a1","CZ3A1","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,981.818,1084.872613991799
"cz3a1","CZ3A1","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,981.818,1091.2620917828026
"cz3a1","CZ3A1","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,981.818,1201.7468014492113
"cz3a1","CZ3A1","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,981.818,1271.742724595726
"cz3a1","CZ3A1","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,981.818,1386.3667332763093
"cz3a1","CZ3A1","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,981.818,1606.2945364197844
"cz3a1","CZ3A1","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,981.818,1868.2826364197845
"cz3a1","CZ3A1","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,981.818,2180.3750364197845
"pp19","PP-19","SMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,668.4725512307333
"pp19","PP-19","SMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,675.7558922853905
"pp19","PP-19","SMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,683.1418925938785
"pp19","PP-19","SMG",10,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,768.3380416681134
"pp19","PP-19","SMG",11,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,770.2073368330988
"pp19","PP-19","SMG",20,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,787.3282416681134
"pp19","PP-19","SMG",21,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,789.2641236098852
"pp19","PP-19","SMG",25,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,880.4089907423481
"pp19","PP-19","SMG",30,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,890.3283699473444
"pp19","PP-19","SMG",31,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,892.3331566565522
"pp19","PP-19","SMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,983.7562899190341
"pp19","PP-19","SMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,985.7964398165831
"pp19","PP-19","SMG",37,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,719.999,1071.1772506477214
"pp19","PP-19","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1181.7884887307455
"pp19","PP-19","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1203.6324235283696
"pp19","PP-19","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1235.5272379650526
"pp19","PP-19","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1237.8658379650526
"pp19","PP-19","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,719.999,1323.546052129083
"pp19","PP-19","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,719.999,1340.2053870392874
"pp19","PP-19","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,719.999,1345.04068104329
"pp19","PP-19","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,719.999,1465.737925865521
"pp19","PP-19","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,719.999,1518.7078136520727
"pp19","PP-19","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,719.999,1605.4503067076491
"pp19","PP-19","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,719.999,1771.8821361135224
"pp19","PP-19","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,719.999,1970.1434361135225
"pp19","PP-19","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,719.999,2206.3215361135226
"l110","L110","LMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,667.7505677759914
"l110","L110","LMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,672.1205724087857
"l110","L110","LMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,676.5521873724565
"l110","L110","LMG",10,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,677.6697925938786
"l110","L110","LMG",11,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,678.7913696928698
"l110","L110","LMG",20,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,689.0638925938786
"l110","L110","LMG",21,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,719.999,690.2253925938786
"l110","L110","LMG",25,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,778.2457416681134
"l110","L110","LMG",30,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,784.1973416681134
"l110","L110","LMG",31,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,785.4002412166358
"l110","L110","LMG",35,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,790.2540416681135
"l110","L110","LMG",36,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,791.4781416681134
"l110","L110","LMG",37,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,792.7065416681135
"l110","L110","LMG",50,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,809.0732321275291
"l110","L110","LMG",60,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,822.1795930061036
"l110","L110","LMG",74,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,841.3165026188619
"l110","L110","LMG",75,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,842.7196416681135
"l110","L110","LMG",76,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,927.4611497962255
"l110","L110","LMG",83,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,937.456766835249
"l110","L110","LMG",85,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,940.3578907423482
"l110","L110","LMG",100,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1046.109639816583
"l110","L110","LMG",120,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1077.891539816583
"l110","L110","LMG",150,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1129.9370398165831
"l110","L110","LMG",200,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1229.796139816583
"l110","L110","LMG",250,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1348.752939816583
"l110","L110","LMG",300,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1490.459839816583
"drsiar","DRS-IAR","LMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,623.4011831279134
"drsiar","DRS-IAR","LMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,628.1567831279134
"drsiar","DRS-IAR","LMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,632.9794480340129
"drsiar","DRS-IAR","LMG",10,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,634.1956831279134
"drsiar","DRS-IAR","LMG",11,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,635.4161831279134
"drsiar","DRS-IAR","LMG",20,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,646.5951810284904
"drsiar","DRS-IAR","LMG",21,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,647.8591660428351
"drsiar","DRS-IAR","LMG",25,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,730.7374141299788
"drsiar","DRS-IAR","LMG",30,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,737.2141690586354
"drsiar","DRS-IAR","LMG",31,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,738.5231768511181
"drsiar","DRS-IAR","LMG",35,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,743.8052185189026
"drsiar","DRS-IAR","LMG",36,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,745.1373818073143
"drsiar","DRS-IAR","LMG",37,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,746.474169430763
"drsiar","DRS-IAR","LMG",50,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,764.2849185189026
"drsiar","DRS-IAR","LMG",60,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,778.5477185189026
"drsiar","DRS-IAR","LMG",74,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,799.3732185189026
"drsiar","DRS-IAR","LMG",75,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,800.900171684782
"drsiar","DRS-IAR","LMG",76,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,771.428,880.2103064096995
"drsiar","DRS-IAR","LMG",83,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,771.428,891.0878539098917
"drsiar","DRS-IAR","LMG",85,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,771.428,894.2450347007406
"drsiar","DRS-IAR","LMG",100,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,996.419189300881
"drsiar","DRS-IAR","LMG",120,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,1031.0054516936991
"drsiar","DRS-IAR","LMG",150,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,1087.643189300881
"drsiar","DRS-IAR","LMG",200,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,1196.313389300881
"drsiar","DRS-IAR","LMG",250,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,1325.766389300881
"drsiar","DRS-IAR","LMG",300,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,1479.976689300881
"m60","M/60","LMG",1,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,701.1794722235726
"m60","M/60","LMG",5,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,705.9350722235725
"m60","M/60","LMG",9,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,710.757737129672
"m60","M/60","LMG",10,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,711.9739722235726
"m60","M/60","LMG",11,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,713.1944722235726
"m60","M/60","LMG",20,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,724.3734701241495
"m60","M/60","LMG",21,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,514.285,725.6374551384943
"m60","M/60","LMG",25,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,847.4046965385776
"m60","M/60","LMG",30,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,853.8814514672342
"m60","M/60","LMG",31,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,855.1904592597169
"m60","M/60","LMG",35,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,860.4725009275014
